dataset,DOI,AuthorYear,SDG_theme,ancillary,classification_type,indices,RS_spatital_resolution_m,model_group,Confusion_matrix,RS_device_group,RS_device_type,Publication.Year,number_classes,fraction_majority_class,total,OA_reported,globalCitationsCount,RS_spatital_res_grouped,journal,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84867587028&partnerID=40&md5=ba8a49992f9fae523cf40b106d83d476,"Singh K.K., Vogler J.B., Shoemaker D.A., Meentemeyer R.K.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,78.9,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0042342460&partnerID=40&md5=977832a25a0a84348054820c9d3d8dc4,"Held A., Ticehurst C., Lymburner L., Williams N.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2003,NR,NR,,71,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548405471&partnerID=40&md5=a02ca520d8f7a8e97c00706d0e272c4e,Gjertsen A.K.,NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,57.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0034988334&partnerID=40&md5=20d306e651f4d30fc1f21559a414bcab,"Frizzelle B.G., Moody A.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2001,NR,NR,,90.9,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951873842&partnerID=40&md5=28ec201bdacf1ddff45c24a7958e191d,"Chen X., Warner T.A., Campagna D.J.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,76.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548096221&partnerID=40&md5=33dac368a8a35f5ad78db711aab7d7c3,"Chen X., Warner T.A., Campagna D.J.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,76.7,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34748845694&partnerID=40&md5=b920996619c4629554ac73094701c0ee,"Geerling G.W., Labrador-Garcia M., Clevers J.G.P.W., Ragas A.M.J., Smits A.J.M.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,74.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77958106712&partnerID=40&md5=17ff7d1dffd48f8f43348a44493aa4af,"Grebby S., Naden J., Cunningham D., Tansey K.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,61,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33845980234&partnerID=40&md5=24fa183b7dffe627f0881f9208681108,"Huang H., Legarsky J., Othman M.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,66.8,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033770952&partnerID=40&md5=4ca11716899ecd555cfc40af5c275066,"Casals-Carrasco P., Kubo S., Babu Madhavan B.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2000,NR,NR,,59.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82055181890&partnerID=40&md5=c1a6224f8f20ce87cb9399bb4126c399,Chadwick J.,NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,83.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650684276&partnerID=40&md5=562a9cc967dbf7a1e8659da1865919c6,"Wang T.J., Skidmore A.K., Toxopeus A.G.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2009,NR,NR,,63,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033371557&partnerID=40&md5=70a5cc636eb8d2f54062407a96dfd87d,"Carpenter G.A., Gopal S., Macober S., Martens S., Woodcock C.E., Franklin J.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,1999,NR,NR,,61.5,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0344877436&partnerID=40&md5=777610c07c96619012a7faff2c72ccf9,"Forsythe K.W., Wheate R.D.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2003,NR,NR,,79.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944393920&partnerID=40&md5=d6db35799ef29d24c4193472495dc29b,"Emerson C.W., Lam N.S.-N., Quattrochi D.A.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2005,NR,NR,,67.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-44849092118&partnerID=40&md5=2320c189f6b12bffa99773db2338ef72,"Santos C., Messina J.P.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,67,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745092487&partnerID=40&md5=bfff5e03c0cb4eb7e421b53030b81457,"Buddenbaum H., Schlerf M., Hill J.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2005,NR,NR,,59.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84855430126&partnerID=40&md5=c1444ca36e154c7da2aeb32dc8e1f340,"Zhu Z., Woodcock C.E., Rogan J., Kellndorfer J.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,82.4,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-57649119957&partnerID=40&md5=6e51a2cc44538db171d2d2eb0a2fa52b,"Huang M.-J., Shyue S.-W., Lee L.-H., Kao C.-C.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,64.6,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957751533&partnerID=40&md5=8f1660d6cc8fdb51890db507013e4d09,"Onojeghuo A.O., Blackburn G.A.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,81.8,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650731656&partnerID=40&md5=66dd0abced0a657f5d44518580983228,"Guo L., Chehata N., Mallet C., Boukir S.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,82,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0036854558&partnerID=40&md5=bdb9d173084c5f15fadc3663bff5594a,"Dymond C.C., Johnson E.A.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2002,NR,NR,,68.3,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-71349088239&partnerID=40&md5=2d8f917974b74440c750a1417c966e42,"Griffiths P., Hostert P., Gruebner O., der Linden S.v.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,65.9,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960361853&partnerID=40&md5=c9b33768dae8c6666b2f56ca41d2dbf6,"Recio J.A., Hermosilla T., Ruiz L.A., Fernandez-Sarria A.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,77.3,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-23844554532&partnerID=40&md5=061b181141e656cf2fbc5e03f31ae657,"Bogdanov A.V., Sandven S., Johannessen O.M., Alexandrov V.Yu., Bobylev L.P.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2005,NR,NR,,67.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-4544268283&partnerID=40&md5=f3967cd9ebb30408a2b1329ca388df16,"Shupe S.M., Marsh S.E.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2004,NR,NR,,39.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-46349105751&partnerID=40&md5=8f4e2c1223d595a9fd06fc6d79f08e60,"Ouma Y.O., Tetuko J., Tateishi R.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,58.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77954666931&partnerID=40&md5=717ef5d167b7d6eafb9a4426b5189401,"Sesnie S.E., Finegan B., Gessler P.E., Smith A.M.S., Zayra R.B., Thessler S.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,66,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0034078777&partnerID=40&md5=c803e124dbbb6ace544f1920d63104f1,Ricchetti E.,NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2000,NR,NR,,38.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-41249090031&partnerID=40&md5=65a8837ab522e840883d92ad20acddda,"Sesnie S.E., Gessler P.E., Finegan B., Thessler S.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,69,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951214670&partnerID=40&md5=55e8a027b2e6f18567e589accca28e45,"Cruz-Cardenas G., Ortiz-Solorio C.A., Ojeda-Trejo E., Martinez-Montoya J.F., Sotelo-Ruiz E.D., Licona-Vargas A.L.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,43.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82155179285&partnerID=40&md5=32651d3be17c7384b8dbe52f27e29a38,"Jia K., Li Q., Tian Y., Wu B., Zhang F., Meng J.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,61.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-4143128823&partnerID=40&md5=a801f8933caf37b3e45b7fb4b468f3bc,"Schmidt K.S., Skidmore A.K., Kloosterman E.H., Van Oosten H., Kumar L., Janssen J.A.M.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2004,NR,NR,,40,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548846375&partnerID=40&md5=a486d6f80771989567c00f9113fdd5d7,"Bork E.W., Su J.G.",NR,0,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,56.9,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859928062&partnerID=40&md5=5d90eeb9cb9addc7273487c881ffbfed,"Dalponte M., Bruzzone L., Gianelle D.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,69.5,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33947395647&partnerID=40&md5=6bb0ee1ca816ec9ca1712ae62d93ec42,"Su L., Chopping M.J., Rango A., Martonchik J.V., Peters D.P.C.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,67.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0034038576&partnerID=40&md5=79fc27d1b0236167bee6e79620856933,"Kuplich T.M., Freitas C.C., Soares J.V.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2000,NR,NR,,89.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-37748999591&partnerID=40&md5=2ceea0c2e3f5cce44d7ad74a44b6904c,"Lu D., Batistella M., Moran E.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,65.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0035144957&partnerID=40&md5=94416af50a2618c357f253972759a05d,"Ranson K.J., Sun G., Kharuk V.I., Kovacs K.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2001,NR,NR,,71.6,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,53.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77958096283&partnerID=40&md5=81e5ad2a3db903b54fee99468e64791f,"Watts J.D., Powell S.L., Lawrence R.L., Hilker T.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,93.2,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33646796370&partnerID=40&md5=c29a26c1be0cfd29d12eee857bb565bf,"Zhu L., Tateishi R.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2006,NR,NR,,86.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77956884950&partnerID=40&md5=dd7eb3dfe6d1e0e1fd00db1549124223,"Jones T.G., Coops N.C., Sharma T.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,73.5,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-10944267227&partnerID=40&md5=5a7a8e145393a08ef44f606615b13a43,"Alparone L., Baronti S., Garzelli A., Nencini F.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2004,NR,NR,,94,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037058334&partnerID=40&md5=4e0f2043ffc48fc5f065584c231d831e,"Franklin S.E., Peddle D.R., Dechka J.A., Stenhouse G.B.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2002,NR,NR,,69,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84865053262&partnerID=40&md5=a02d8d8ab612d7910bfdcdbacbd886d2,"Cho M.A., Mathieu R., Asner G.P., Naidoo L., van Aardt J., Ramoelo A., Debba P., Wessels K., Main R., Smit I.P.J., Erasmus B.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,79.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84857000850&partnerID=40&md5=7fe55f1ba0d7c0ba72150e30291a744c,"Salberg A.-B., Jenssen R.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,83.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650911205&partnerID=40&md5=d23e972cea8fb4f8f8c5659a81e748cd,Salberg A.-B.,NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,77.9,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859644121&partnerID=40&md5=ae1be89128faf4d5b3e89ad144fc4c74,"Naidoo L., Cho M.A., Mathieu R., Asner G.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,82.4,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-10944240176&partnerID=40&md5=e6c0cb34219ec7e5f95fbf6f5a55557f,"Unsalan C., Boyer K.L.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2004,NR,NR,,86.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-38949149377&partnerID=40&md5=6cb7634a55988a43da169a9d130ada1c,"Watanachaturaporn P., Arora M.K., Varshney P.K.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,96.2,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0032639675&partnerID=40&md5=2ba1ca6753d91469e65a060a08caa4df,Schistad Solberg A.H.,NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,1999,NR,NR,,73.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859767402&partnerID=40&md5=f95d12aec6577a711773db33d2243a80,"Bagan H., Kinoshita T., Yamagata Y.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,83.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82155179345&partnerID=40&md5=e640210d737791dec7941b82f1419857,"Htun N.Z., Mizoue N., Yoshida S.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,74.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34249804195&partnerID=40&md5=dbbb1ddc37e2440f4db12b1967bf4aaa,"Chang Y.-L., Liang L.-S., Han C.-C., Fang J.-P., Liang W.-Y., Chen K.-S.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,91.2,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-70449365806&partnerID=40&md5=902bd366fb36df3294b2c1238851e41b,"Mariz C., Gianelle D., Bruzzone L., Vescovo L.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2009,NR,NR,,92.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33846988606&partnerID=40&md5=f46f16ae8f646bbe8347f454c6224dba,"Shi T., Clothiaux E.E., Yu B., Braverman A.J., Groff D.N.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,97,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84867587028&partnerID=40&md5=ba8a49992f9fae523cf40b106d83d476,"Singh K.K., Vogler J.B., Shoemaker D.A., Meentemeyer R.K.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,84.3,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0042342460&partnerID=40&md5=977832a25a0a84348054820c9d3d8dc4,"Held A., Ticehurst C., Lymburner L., Williams N.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2003,NR,NR,,76.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548405471&partnerID=40&md5=a02ca520d8f7a8e97c00706d0e272c4e,Gjertsen A.K.,NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,63.1,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0034988334&partnerID=40&md5=20d306e651f4d30fc1f21559a414bcab,"Frizzelle B.G., Moody A.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2001,NR,NR,,96.8,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951873842&partnerID=40&md5=28ec201bdacf1ddff45c24a7958e191d,"Chen X., Warner T.A., Campagna D.J.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,82.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34548096221&partnerID=40&md5=33dac368a8a35f5ad78db711aab7d7c3,"Chen X., Warner T.A., Campagna D.J.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,82.7,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34748845694&partnerID=40&md5=b920996619c4629554ac73094701c0ee,"Geerling G.W., Labrador-Garcia M., Clevers J.G.P.W., Ragas A.M.J., Smits A.J.M.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,80.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77958106712&partnerID=40&md5=17ff7d1dffd48f8f43348a44493aa4af,"Grebby S., Naden J., Cunningham D., Tansey K.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,67.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33845980234&partnerID=40&md5=24fa183b7dffe627f0881f9208681108,"Huang H., Legarsky J., Othman M.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2007,NR,NR,,73.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033770952&partnerID=40&md5=4ca11716899ecd555cfc40af5c275066,"Casals-Carrasco P., Kubo S., Babu Madhavan B.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2000,NR,NR,,66.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82055181890&partnerID=40&md5=c1a6224f8f20ce87cb9399bb4126c399,Chadwick J.,NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,90.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-67650684276&partnerID=40&md5=562a9cc967dbf7a1e8659da1865919c6,"Wang T.J., Skidmore A.K., Toxopeus A.G.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2009,NR,NR,,71.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033371557&partnerID=40&md5=70a5cc636eb8d2f54062407a96dfd87d,"Carpenter G.A., Gopal S., Macober S., Martens S., Woodcock C.E., Franklin J.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,1999,NR,NR,,70,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0344877436&partnerID=40&md5=777610c07c96619012a7faff2c72ccf9,"Forsythe K.W., Wheate R.D.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2003,NR,NR,,89.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-19944393920&partnerID=40&md5=d6db35799ef29d24c4193472495dc29b,"Emerson C.W., Lam N.S.-N., Quattrochi D.A.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2005,NR,NR,,77.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-44849092118&partnerID=40&md5=2320c189f6b12bffa99773db2338ef72,"Santos C., Messina J.P.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,78,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33745092487&partnerID=40&md5=bfff5e03c0cb4eb7e421b53030b81457,"Buddenbaum H., Schlerf M., Hill J.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2005,NR,NR,,71.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84855430126&partnerID=40&md5=c1444ca36e154c7da2aeb32dc8e1f340,"Zhu Z., Woodcock C.E., Rogan J., Kellndorfer J.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2012,NR,NR,,93.8,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-57649119957&partnerID=40&md5=6e51a2cc44538db171d2d2eb0a2fa52b,"Huang M.-J., Shyue S.-W., Lee L.-H., Kao C.-C.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2008,NR,NR,,77.1,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957751533&partnerID=40&md5=8f1660d6cc8fdb51890db507013e4d09,"Onojeghuo A.O., Blackburn G.A.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,94.9,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650731656&partnerID=40&md5=66dd0abced0a657f5d44518580983228,"Guo L., Chehata N., Mallet C., Boukir S.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2011,NR,NR,,96,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0036854558&partnerID=40&md5=bdb9d173084c5f15fadc3663bff5594a,"Dymond C.C., Johnson E.A.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2002,NR,NR,,83.2,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-71349088239&partnerID=40&md5=2d8f917974b74440c750a1417c966e42,"Griffiths P., Hostert P., Gruebner O., der Linden S.v.",NR,1,CHECK,NR,NR,NR,NR,CHECK,CHECK,2010,NR,NR,,80.8,TO_DO,NR,Remote Sensing of Environment,
